city_id,deaths_avoided,lower,upper,pm25_observed,pm25_no_depopulation,pm25_change
360800,31.4848843556181,30.637105523274,32.4623852683812,25.1246848401653,25.4289248160758,-0.304239975910498
360900,40.2991155021589,39.1935427681091,41.5759380052787,27.6276930333547,27.9850612639486,-0.357368230593902
361000,19.142284607789,18.6228390273842,19.7424566793861,23.9115681488616,24.1500745204879,-0.238506371626301
361100,32.546918154496,31.6729684175299,33.5570232401768,25.1824370431361,25.4053647261361,-0.222927682999998
370100,79.3372663923468,77.1722144781149,81.8354913710809,48.3491290401856,48.8117821639419,-0.462653123756297
370200,107.695163611078,104.676896924783,111.17514270512,38.4850459021667,38.9631558759149,-0.478109973748197
370300,50.5452757158682,49.1662124234419,52.1344528587349,47.0527535012871,47.5291952016811,-0.476441700393998
370400,33.5090183321065,32.5759832166558,34.5811175321534,51.3492699509782,51.8246763997007,-0.475406448722502
370500,25.0540597112145,24.3904731889255,25.8192633334564,45.3748050879829,45.9446272626945,-0.569822174711604
370600,119.717574941691,116.487383688078,123.437937482044,33.9731442907808,34.5592930626778,-0.586148771897001
370700,99.0167722065384,96.3190802968498,102.128205897139,44.7005791956315,45.1855675339699,-0.484988338338404
370800,72.7209055230662,70.7226748034146,75.0217047225408,51.5649600693797,52.0369941047455,-0.472034035365802
370900,50.6264322036914,49.2553716423251,52.2069736457534,50.096684430404,50.5593206904388,-0.462636260034806
371000,50.4333057971052,49.0724463974271,51.9998256390852,26.9460782892129,27.4688373281247,-0.522759038911801
371100,29.2317938790416,28.4281473280621,30.1571032806518,40.5825896549138,40.9987130902647,-0.416123435350904
371300,97.2408596513087,94.5425412192778,100.345734632174,45.3206884684586,45.759896260186,-0.439207791727398
371400,53.4829106337758,52.0522772640033,55.1335331770293,49.5689431791155,50.0764873671141,-0.507544187998597
371500,49.7463614148798,48.3941795037602,51.3045692680412,53.5018772647934,54.0025636774269,-0.500686412633499
371600,43.520216530138,42.3526321481628,44.8672977767726,47.5827892499199,48.1258514510974,-0.543062201177499
371700,77.9398713297063,75.7568177875045,80.4458463358673,53.0344353492504,53.5294897247532,-0.495054375502797
410100,98.0585521528419,95.2775721060549,101.272832832389,51.6875996928005,52.3190643244703,-0.6314646316698
410200,46.9828426878636,45.6798181095289,48.4820527332229,53.605335550587,54.1737970944727,-0.568461543885697
410300,110.44934850129,107.416481541712,113.948070847098,43.0420744711961,43.8755707107431,-0.833496239546996
410400,66.6804172327977,64.8450873854693,68.7925118015086,48.6561380587263,49.3798612445687,-0.723723185842403
410500,38.3660319357783,37.3355033222265,39.5538518548741,54.0573395864885,54.5137662169281,-0.456426630439594
410600,10.4602996745862,10.1772821946155,10.7871938450881,55.6177853015221,56.0890378580912,-0.471252556569105
410700,54.3756412907525,52.8847617721022,56.0913190640526,52.9676075439275,53.5043794431883,-0.536771899260799
410800,38.5292366078128,37.4802497083422,39.7407206571288,53.1476727113519,53.8205800086377,-0.672907297285796
410900,28.8052417979932,28.029215859755,29.6983382789414,55.4196980512568,55.9328230104721,-0.513124959215297
411000,52.5635247222376,51.116343806073,54.2289513988409,52.2407342868941,52.8914226463868,-0.650688359492698
411100,30.9812796381834,30.112466924684,31.980052641059,52.6319950712647,53.2959823644638,-0.663987293199106
411200,41.5674473061463,40.4682970642676,42.8404099106467,37.9838446956369,38.9737549679748,-0.989910272337902
411300,160.525796261337,156.253214676321,165.442775236902,43.5520202034593,44.4103032934239,-0.858283089964601
411400,70.5347622596141,68.544823217661,72.8155893256771,51.1428815138232,51.6432552528427,-0.500373739019501
411500,70.5305027350906,68.7074017314087,72.6296885312654,39.2091355970901,39.7452119638561,-0.536076366765997
411600,94.6129068610717,92.0245991882758,97.5812353616959,50.6072039852912,51.1699398396077,-0.5627358543165
411700,91.5075997316722,89.0046868071211,94.3785884050792,46.5856882752402,47.2125722181482,-0.626883942908002
420100,145.755449730142,141.741874613463,150.403372967155,35.6117727414383,36.2331311468114,-0.621358405373101
