city_id,age_group,sex,population,pm25_observed,pm25_no_depopulation,mortality_rate,mortality_lower,mortality_upper,theta,alpha,mu,nu,c0
442000,80-84,male,10375,20.3397238399906,20.451274907459,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
445100,80-84,male,14955,21.7431728067069,21.9642799897143,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
445200,80-84,male,33441,21.3150905387372,21.5160804251398,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
445300,80-84,male,16441,21.7920577414313,21.9135078608904,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
450100,80-84,male,45965,25.4546334656197,25.6288320956087,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
450200,80-84,male,25721,24.3570540998381,24.6057858203097,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
450300,80-84,male,36259,24.2045801454993,24.4438196509204,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
450400,80-84,male,19629,24.1856716610739,24.3343459738293,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
450500,80-84,male,12698,24.1435018610166,24.2760581798396,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
450600,80-84,male,6060,22.9497941377952,23.0960429896152,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
450700,80-84,male,21389,24.5162252877212,24.659075708448,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
450800,80-84,male,28102,26.0577622555444,26.2195110730283,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
450900,80-84,male,37405,24.0301229963918,24.1644484522701,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
451000,80-84,male,20379,23.0444198956241,23.500004243092,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
451100,80-84,male,13976,23.9424727725556,24.1182994241653,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
451200,80-84,male,21155,23.0938537083426,23.4395912470184,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
451300,80-84,male,14169,25.7198357964809,25.9015902249221,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
451400,80-84,male,12215,24.0022094436904,24.1788537176499,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
460100,80-84,male,14437,14.8081855990242,14.8807686073795,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
460200,80-84,male,3628,14.5286887289489,14.596202913437,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
500000,80-84,male,270922,27.5077893273442,29.5822468284329,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
510100,80-84,male,145843,33.1113073423525,36.073006346005,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
510300,80-84,male,26807,36.7936983274998,39.9701526811255,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
510400,80-84,male,11214,20.4130285296641,21.4220162702115,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
510500,80-84,male,36107,29.8268201388358,32.1691617313254,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
510600,80-84,male,34774,32.692551329007,35.4048680846731,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
510700,80-84,male,45937,26.8755982606414,29.2424135996575,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
510800,80-84,male,21346,25.9555271518073,27.9517107255583,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
510900,80-84,male,27215,31.1255804848792,33.8331515178856,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
511000,80-84,male,31746,33.8767453691387,36.8890254610431,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
511100,80-84,male,31294,28.1148234556985,30.3516490998541,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
511300,80-84,male,58577,31.401155974675,33.9860919594545,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
511400,80-84,male,30865,31.3572471441461,34.1193289755039,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
511500,80-84,male,34718,32.3260537685668,34.9976075055433,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
511600,80-84,male,31867,31.0312119557609,33.7030083133144,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
511700,80-84,male,50620,29.0855029662033,31.2281565851996,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
511800,80-84,male,12925,21.0435220860351,22.8390843004451,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
511900,80-84,male,26324,26.7387095243201,28.7271700999218,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
512000,80-84,male,26282,31.5642130097119,34.3653439750727,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
520100,80-84,male,30352,22.5335732066966,23.719421626264,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
520200,80-84,male,17319,21.5823545734036,22.6358513879904,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
520300,80-84,male,41762,23.2703832876093,24.8268323366912,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
520400,80-84,male,14536,22.5151708626185,23.5455954900026,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
530100,80-84,male,48542,19.2483549662451,20.0667162653065,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
530300,80-84,male,36242,19.7845651948634,20.6899144141324,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
530400,80-84,male,15416,21.2101714719251,22.047685730583,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
530500,80-84,male,15118,19.2958196766055,19.9969946469701,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
530600,80-84,male,26418,21.5988960087736,23.1331583815702,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
530700,80-84,male,6435,15.0665145181436,15.7727280762126,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
530900,80-84,male,10539,21.3889471518871,22.1589778496813,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
610100,80-84,male,66817,38.0763854572687,39.9485336165473,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
610200,80-84,male,5658,36.1148964190338,37.5751659161337,0.0766928826878826,0.075147644376465,0.0783859047946647,0.1141,1.6,15.5,36.8,2.4
