city_id,year,province_id,PM1,PM2_5,PM10,lnPM1,lnPM2_5,lnPM10,Shrinkage_pop,Impervious,UR,lnPGDP,Open,lnTech,ER,lnFixed,DZ,NDVI,Temperature,Precipitation,WindSpeed,aq_phase1_post,aq_phase2_post,post_inspection,post_inspection_lag1,post_air_inspection,inspection_current_year,inspection_air_current_year
130500,2014,130000,55.0788993092233,102.770171040011,176.848741206433,4.0087666901681,4.63249514593462,5.17529479776601,0,20.1726664269306,0.113468754043214,0.817132853726428,0.0774391476618862,2.99573227355399,1,6.8845149374187,17,0.54208888941341,15.4693927219784,1.23343508300377,1.8732982050484,1,0,0,0,0,0,0
130500,2015,130000,47.0068198196213,85.7682533062261,147.436061718387,3.85029269372884,4.45164892993809,4.99339460192497,0,20.6233841979674,0.112943528235882,0.850767215852475,0.0626061652779593,3.49650756146648,1,6.987607895003,17,0.566985715760125,14.3463561204327,1.59684486022373,2.91684616639999,1,0,1,0,1,1,1
130500,2016,130000,43.8893234464776,78.5877133333091,134.094687116359,3.78167108882803,4.36421536830144,4.89854617068369,0,20.9628107702832,0.112944162436548,0.902880027714702,0.0603998802563008,3.98898404656427,1,7.0775839893693,17,0.56582142677572,14.208642304421,2.32534894543193,2.86137633382633,1,0,1,1,1,0,0
130500,2017,130000,40.5828418959921,72.0761768817718,130.548556817129,3.70334536388227,4.27772357196239,4.87174524044695,0,21.2529483443624,0.112658227848101,0.902492212868976,0.0695034355660383,3.80666248977032,1,7.08777954285598,17,0.562036508487331,14.7693103001002,1.63464318717001,2.85299812876285,1,0,1,1,1,0,0
130500,2018,130000,35.6392122152951,62.3210872686137,117.825444625804,3.57344649841036,4.13229984795417,4.76920424641442,0,21.4960340383682,0.114178168130489,0.901492064918763,0.0687362642354142,4.14313472639153,1,7.11259183972366,17,0.570542861024539,14.6579237545783,1.65568066991713,2.85112779984358,1,0,1,1,1,0,0
130500,2019,130000,33.981706614581,58.3526739196707,105.278969063261,3.52582233907268,4.06650518321253,4.65661367519681,0,21.657309262328,0.114856429463171,0.882491182546711,0.0748954124820008,4.49980967033027,1,7.17119533691899,17,0.52996666861905,14.9480302427758,1.37390144001609,2.81726181374492,1,0,1,1,1,0,0
130500,2020,130000,30.6287800956469,51.6112380352929,89.759148623686,3.42194009294242,3.94373944015606,4.49712995669917,0,21.8418968503186,0.18738288569644,0.901822355844109,0.0771460298394693,4.7361984483945,1,7.00963031137977,17,0.566180953383446,14.5803382558268,1.77684977601454,2.73581284572599,1,0,1,1,1,0,0
130600,2011,130000,42.4129044579867,79.5368463127799,138.687689866684,3.74745266635693,4.37622038992108,4.93222456971709,0,12.9057657857838,0.0931334539502024,0.842622064897655,0.193825061232216,4.87519732320115,0,6.8836899178425,12,0.552112643992433,11.4248316885407,1.47108764884434,2.46170260959178,0,0,0,0,0,0,0
130600,2012,130000,41.884647887396,78.0620162494194,136.002658387672,3.7349193609188,4.35750359090159,4.91267443251319,0,13.1414810736028,0.0923982595341694,0.88431059891079,0.141251398081992,5.15329159449778,0,7.05292286341176,17,0.580726369900286,11.0277214071872,1.70477050512007,2.51903322558076,1,0,0,0,0,0,0
130600,2013,130000,47.977499362621,90.1077663924313,155.145697815761,3.87073213772531,4.50100635837377,5.04436466131728,0,13.6587506964048,0.0918463785548587,0.914472811481797,0.110291443081244,5.30330490805908,1,7.04050270441007,18,0.560599482041471,11.4741579519286,1.69432029112956,2.57654277477721,1,0,0,0,0,0,0
